ID, Type, SKU, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images,  "Download limit", "Download expiry days", Parent, "Grouped products", Upsells, "Cross-sells", "External URL", "Button text", Position, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global", "Attribute 21 name, "Attribute 21 value(s)", "Attribute 21 visible", "Attribute 21 global", "Attribute 22 name", "Attribute 22 value(s)", "Attribute 22 visible", "Attribute 22 global", "Attribute 23 name", "Attribute 23 value(s)", "Attribute 23 visible", "Attribute 23 global", "Attribute 24 name", "Attribute 24 value(s)", "Attribute 24 visible", "Attribute 24 global", "Attribute 25 name", "Attribute 25 value(s)", "Attribute 25 visible", "Attribute 25 global", "Attribute 26 name", "Attribute 26 value(s)", "Attribute 26 visible", "Attribute 26 global", "Attribute 27 name", "Attribute 27 value(s)", "Attribute 27 visible", "Attribute 27 global"
, simple, 1204550395, "Туфли на толстом каблуке пудра лак-кожа 7658-28", 1, 0, "visible", , "Туфли на толстом каблуке пудра лак-кожа 7658-28Удобные туфли из натуральной лак-кожи на толстом устойчивом каблуке помогут чувствовать себя стильно и уверенно.  Подходят на среднюю полноту ножки. Высота каблука –6  см, подошва ТЭП. Данная модель доступна в размерах: 36/ 37/ 38/ 39/ 40. Официальная гарантия отправляется в коробке с обувью. ", , , taxable, standard, 1, , , , , , , 1, , , 1365.00, "Категории > Женщинам > Обувь > Туфли > Туфли на каблуке", , , "http://zakupka.com/storage/firms/27/10910/10910249/859f3043a4f3a65.jpg, http://zakupka.com/storage/firms/27/10910/10910249/14501a909dfd0cc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6ceb0b16c290c70.jpg, http://zakupka.com/storage/firms/27/10910/10910249/be2ef61abd9c1bf.jpg, http://zakupka.com/storage/firms/27/10910/10910249/34256077422ac56.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3ff58382bd0cfe7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e3da844a615d55c.jpg", , , , , , , , , , , , , , "код производителя", "7658-28", 1, 0, , , , , "КОД ТОВАРА:", "7658-28", 1, 0, "МАТЕРИАЛ ВЕРХА:", "Натуральная лак-кожа", 1, 0, "РАЗМЕР ОБУВИ:", "36; 37; 38; 39; 40;", 1, 0, "ВЫСОТА ПОДОШВЫ:", "Каблук 6 см", 1, 0, "КАБЛУК / ПОДОШВА:", "Толстый каблук", 1, 0, "ЦВЕТ:", "Пудра", 1, 0, "СЕЗОН:", "Весна / Лето / Осень", 1, 0, "ВИД ОБУВИ:", "Туфли /ботильоны", 1, 0, "СТРАНА ПРОИЗВОДИТЕЛЬ:", "Украина", 1, 0, "Производитель", "SOLLORINI", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, 1204550401, "Ботильоны кожа пудра Diamont 7659-28", 1, 0, "visible", , "Ботильоны кожа пудра Diamont 7659-28Стильные и удобные ботильоны. Вы оцените высокое качество натуральной кожи и стиль этой модели. Материал внутри- байка (демисезон). Модный в этом году 'квадратный носик' добавит уникальности Вашему образу. Высота каблука- 9 см. Подошва ТЭП (термоэластопласт). Застежка - молния.  Полнота ножки: средняя. Данная модель доступна в размерах: 36/37/38/39/40. Официальная гарантия отправляется в коробке с обувью. ", , , taxable, standard, 1, , , , , , , 1, , , 1635.00, "Категории > Женщинам > Обувь > Ботильоны", , , "http://zakupka.com/storage/firms/27/10910/10910249/02ffd0801e20cde.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2a0845571bc8e2b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2514a9cee9b1c44.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ac30db30c1edfad.jpg", , , , , , , , , , , , , , "код производителя", "7659-28", 1, 0, , , , , "КОД ТОВАРА:", "7659-28", 1, 0, "МАТЕРИАЛ ВЕРХА:", "Натуральная кожа", 1, 0, "МАТЕРИАЛ ВНУТРИ:", "Байка (демисезон)", 1, 0, "РАЗМЕР ОБУВИ:", "36; 37; 38; 39; 40;", 1, 0, "ПОЛНОТА ОБУВИ:", "На узкую и среднюю ножку", 1, 0, "ВЫСОТА ПОДОШВЫ:", "каблук 9 см", 1, 0, "КАБЛУК / ПОДОШВА:", "Каблук", 1, 0, "ПОДОШВА:", "ТЭП", 1, 0, "ЦВЕТ:", "Пудра", 1, 0, "СЕЗОН:", "Осень / Зима / Весна", 1, 0, "ВИД ОБУВИ:", "Ботильоны / Ботинки", 1, 0, "СТРАНА ПРОИЗВОДИТЕЛЬ:", "Производство Украина (Харьков), комплектующие Турция и Италия", 1, 0, "ОСОБЕННОСТИ:", "Вид застежки: молния", 1, 0, "Производитель", "SOLLORINI", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, 1204550407, "Мокасины пудра замша Serena 7660-28", 1, 0, "visible", , "Мокасины пудра замша Serena 7660-28Верх: натуральная замша. Материал внутри- флис. Полнота: средняя. Стильная пара дополнит Ваш повседневный образ. Модель на шнуровке.  Подошва ТЭП (термоэластопласт). Размерный ряд от 36-40 размеры. Официальная гарантия отправляется в коробке с обувью. ", , , taxable, standard, 1, , , , , , , 1, , , 1410.00, "Категории > Женщинам > Обувь > Туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/57ea30c92a538be.jpg, http://zakupka.com/storage/firms/27/10910/10910249/77cae27e7df483a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d464d28c54df1fb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/fe4021990072d59.jpg, http://zakupka.com/storage/firms/27/10910/10910249/65bd3c9ea311f9c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d6d90b66d8049af.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ddef4e3cb4a6996.jpg", , , , , , , , , , , , , , "код производителя", "7660-28", 1, 0, , , , , "КОД ТОВАРА:", "7660-28", 1, 0, "МАТЕРИАЛ ВЕРХА:", "Натуральная замша", 1, 0, "МАТЕРИАЛ ВНУТРИ:", "Флис", 1, 0, "РАЗМЕР ОБУВИ:", "36; 37; 38; 39; 40;", 1, 0, "ПОЛНОТА ОБУВИ:", "На среднюю ножку", 1, 0, "КАБЛУК / ПОДОШВА:", "Низкий ход", 1, 0, "ПОДОШВА:", "ТЭП", 1, 0, "ЦВЕТ:", "Пудра", 1, 0, "СЕЗОН:", "Осень / Весна", 1, 0, "ВИД ОБУВИ:", "Моксины", 1, 0, "СТРАНА ПРОИЗВОДИТЕЛЬ:", "Производство Украина (Харьков), комплектующие Турция и Италия", 1, 0, "Производитель", "SOLLORINI", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
